num_palavras,num_frases,media_palavras_frase,diversidade_lexical_ttr,num_verbos,num_substantivos,num_adjetivos,num_adverbios,num_conjuncoes,score
324.0,13.0,24.923076923076923,0.5524691358024691,40.0,88.0,23.0,14.0,25.0,840
283.0,12.0,23.583333333333332,0.568904593639576,24.0,85.0,43.0,9.0,17.0,680
367.0,14.0,26.214285714285715,0.5803814713896458,35.0,100.0,32.0,20.0,22.0,840
344.0,15.0,22.933333333333334,0.5930232558139535,35.0,81.0,27.0,19.0,27.0,720
402.0,10.0,40.2,0.5348258706467661,39.0,116.0,36.0,20.0,23.0,920
224.0,9.0,24.88888888888889,0.6607142857142857,18.0,61.0,23.0,14.0,12.0,720
297.0,14.0,21.214285714285715,0.5757575757575758,41.0,87.0,14.0,13.0,20.0,760
396.0,14.0,28.285714285714285,0.46464646464646464,48.0,108.0,41.0,16.0,32.0,880
336.0,20.0,16.8,0.6309523809523809,34.0,92.0,39.0,17.0,16.0,640
295.0,8.0,36.875,0.6067796610169491,35.0,80.0,39.0,18.0,19.0,760
172.0,11.0,15.636363636363637,0.563953488372093,28.0,42.0,8.0,15.0,17.0,680
341.0,13.0,26.23076923076923,0.6422287390029325,42.0,88.0,32.0,19.0,20.0,800
369.0,14.0,26.357142857142858,0.5772357723577236,34.0,104.0,40.0,15.0,20.0,880
237.0,8.0,29.625,0.5991561181434599,34.0,59.0,12.0,13.0,20.0,720
240.0,12.0,20.0,0.6166666666666667,29.0,63.0,25.0,8.0,21.0,800
400.0,9.0,44.44444444444444,0.595,50.0,96.0,40.0,31.0,25.0,560
155.0,6.0,25.833333333333332,0.6774193548387096,13.0,46.0,13.0,6.0,9.0,480
281.0,11.0,25.545454545454547,0.6120996441281139,43.0,73.0,18.0,10.0,32.0,520
299.0,9.0,33.22222222222222,0.5986622073578596,40.0,79.0,31.0,13.0,24.0,840
517.0,20.0,25.85,0.528046421663443,51.0,148.0,46.0,19.0,26.0,880
309.0,11.0,28.09090909090909,0.5857605177993528,40.0,81.0,16.0,18.0,18.0,640
283.0,14.0,20.214285714285715,0.6113074204946997,28.0,83.0,33.0,10.0,11.0,760
195.0,6.0,32.5,0.7025641025641025,25.0,47.0,10.0,17.0,12.0,480
392.0,15.0,26.133333333333333,0.5867346938775511,49.0,103.0,35.0,18.0,21.0,960
325.0,14.0,23.214285714285715,0.64,42.0,74.0,23.0,16.0,24.0,720
351.0,17.0,20.647058823529413,0.6096866096866097,42.0,98.0,41.0,20.0,15.0,880
330.0,16.0,20.625,0.6,42.0,77.0,24.0,18.0,25.0,920
206.0,10.0,20.6,0.616504854368932,29.0,56.0,24.0,9.0,13.0,720
358.0,15.0,23.866666666666667,0.6061452513966481,46.0,96.0,26.0,27.0,25.0,800
290.0,12.0,24.166666666666668,0.603448275862069,43.0,63.0,26.0,17.0,33.0,760
347.0,10.0,34.7,0.6397694524495677,30.0,107.0,29.0,13.0,19.0,760
323.0,14.0,23.071428571428573,0.6191950464396285,43.0,87.0,23.0,16.0,21.0,720
304.0,19.0,16.0,0.5131578947368421,41.0,76.0,22.0,16.0,17.0,840
313.0,18.0,17.38888888888889,0.5782747603833865,43.0,77.0,26.0,17.0,30.0,680
232.0,14.0,16.571428571428573,0.5775862068965517,31.0,46.0,17.0,13.0,20.0,800
375.0,11.0,34.09090909090909,0.6666666666666666,53.0,92.0,24.0,27.0,33.0,760
204.0,5.0,40.8,0.6568627450980392,23.0,59.0,22.0,4.0,19.0,680
395.0,16.0,24.6875,0.5189873417721519,40.0,109.0,41.0,14.0,28.0,800
289.0,11.0,26.272727272727273,0.5674740484429066,35.0,64.0,23.0,18.0,20.0,720
323.0,12.0,26.916666666666668,0.5851393188854489,42.0,85.0,31.0,12.0,24.0,880
191.0,9.0,21.22222222222222,0.6387434554973822,25.0,56.0,11.0,4.0,13.0,680
271.0,16.0,16.9375,0.5756457564575646,38.0,66.0,18.0,17.0,16.0,480
358.0,8.0,44.75,0.547486033519553,61.0,76.0,18.0,26.0,34.0,680
358.0,13.0,27.53846153846154,0.547486033519553,58.0,77.0,27.0,24.0,30.0,600
436.0,18.0,24.22222222222222,0.5573394495412844,60.0,110.0,32.0,16.0,38.0,840
342.0,15.0,22.8,0.5789473684210527,43.0,99.0,17.0,9.0,27.0,880
503.0,15.0,33.53333333333333,0.5168986083499006,73.0,136.0,33.0,18.0,42.0,800
335.0,10.0,33.5,0.5134328358208955,29.0,100.0,43.0,16.0,20.0,800
403.0,18.0,22.38888888888889,0.5880893300248139,46.0,106.0,30.0,15.0,16.0,880
450.0,13.0,34.61538461538461,0.5488888888888889,56.0,124.0,22.0,19.0,42.0,840
438.0,20.0,21.9,0.5684931506849316,40.0,113.0,45.0,12.0,27.0,880
392.0,18.0,21.77777777777778,0.6377551020408163,50.0,101.0,47.0,15.0,35.0,880
298.0,10.0,29.8,0.5637583892617449,37.0,79.0,23.0,11.0,31.0,720
233.0,12.0,19.416666666666668,0.6351931330472103,28.0,67.0,18.0,5.0,15.0,640
390.0,20.0,19.5,0.5256410256410257,48.0,106.0,28.0,13.0,28.0,840
322.0,10.0,32.2,0.5590062111801242,34.0,82.0,28.0,23.0,28.0,760
320.0,19.0,16.842105263157894,0.590625,32.0,82.0,29.0,17.0,20.0,840
173.0,7.0,24.714285714285715,0.6184971098265896,24.0,35.0,15.0,12.0,13.0,560
405.0,17.0,23.823529411764707,0.6246913580246913,59.0,96.0,39.0,23.0,20.0,840
305.0,13.0,23.46153846153846,0.5967213114754099,38.0,75.0,26.0,14.0,25.0,840
291.0,16.0,18.1875,0.6151202749140894,36.0,65.0,29.0,21.0,21.0,680
344.0,15.0,22.933333333333334,0.5755813953488372,43.0,99.0,17.0,9.0,27.0,920
403.0,17.0,23.705882352941178,0.5930521091811415,54.0,97.0,40.0,17.0,24.0,880
338.0,9.0,37.55555555555556,0.5414201183431953,52.0,74.0,28.0,20.0,27.0,800
180.0,11.0,16.363636363636363,0.6333333333333333,27.0,37.0,15.0,15.0,14.0,680
261.0,10.0,26.1,0.6130268199233716,40.0,59.0,23.0,20.0,14.0,600
280.0,16.0,17.5,0.65,30.0,76.0,23.0,13.0,16.0,760
354.0,14.0,25.285714285714285,0.6016949152542372,41.0,103.0,19.0,6.0,25.0,680
231.0,13.0,17.76923076923077,0.6233766233766234,40.0,47.0,18.0,16.0,18.0,760
360.0,14.0,25.714285714285715,0.5944444444444444,37.0,100.0,28.0,22.0,24.0,880
387.0,12.0,32.25,0.5684754521963824,45.0,105.0,39.0,22.0,18.0,880
391.0,15.0,26.066666666666666,0.5626598465473146,44.0,105.0,39.0,23.0,30.0,840
231.0,9.0,25.666666666666668,0.670995670995671,34.0,51.0,10.0,14.0,15.0,720
282.0,7.0,40.285714285714285,0.6134751773049646,32.0,73.0,20.0,11.0,26.0,680
428.0,14.0,30.571428571428573,0.5490654205607477,44.0,113.0,47.0,21.0,23.0,880
292.0,10.0,29.2,0.6164383561643836,33.0,77.0,27.0,14.0,14.0,720
419.0,17.0,24.647058823529413,0.6730310262529833,40.0,124.0,49.0,20.0,18.0,840
337.0,15.0,22.466666666666665,0.6379821958456974,35.0,88.0,33.0,10.0,24.0,920
435.0,10.0,43.5,0.5793103448275863,50.0,111.0,36.0,16.0,29.0,880
367.0,17.0,21.58823529411765,0.6239782016348774,43.0,85.0,42.0,14.0,24.0,880
299.0,17.0,17.58823529411765,0.6454849498327759,33.0,75.0,33.0,15.0,15.0,840
396.0,19.0,20.842105263157894,0.6540404040404041,58.0,100.0,40.0,23.0,33.0,800
272.0,14.0,19.428571428571427,0.6580882352941176,33.0,57.0,32.0,13.0,18.0,760
231.0,11.0,21.0,0.6103896103896104,28.0,55.0,11.0,17.0,18.0,640
325.0,10.0,32.5,0.563076923076923,50.0,78.0,14.0,15.0,27.0,680
332.0,15.0,22.133333333333333,0.5993975903614458,41.0,90.0,25.0,17.0,16.0,840
400.0,17.0,23.529411764705884,0.5675,34.0,101.0,39.0,23.0,21.0,920
395.0,18.0,21.944444444444443,0.5670886075949367,52.0,107.0,21.0,21.0,25.0,880
303.0,14.0,21.642857142857142,0.6105610561056105,37.0,80.0,26.0,16.0,14.0,720
245.0,9.0,27.22222222222222,0.6081632653061224,37.0,61.0,16.0,15.0,14.0,680
358.0,13.0,27.53846153846154,0.611731843575419,44.0,82.0,33.0,13.0,21.0,800
243.0,7.0,34.714285714285715,0.6378600823045267,35.0,60.0,22.0,15.0,23.0,720
325.0,14.0,23.214285714285715,0.5876923076923077,41.0,97.0,28.0,6.0,22.0,760
304.0,13.0,23.384615384615383,0.6480263157894737,35.0,76.0,22.0,14.0,17.0,880
342.0,15.0,22.8,0.5789473684210527,43.0,99.0,17.0,9.0,27.0,880
463.0,18.0,25.72222222222222,0.509719222462203,49.0,124.0,39.0,21.0,27.0,840
298.0,13.0,22.923076923076923,0.6006711409395973,36.0,72.0,27.0,11.0,21.0,880
357.0,15.0,23.8,0.6190476190476191,51.0,78.0,34.0,14.0,26.0,840
295.0,13.0,22.692307692307693,0.6610169491525424,41.0,83.0,21.0,12.0,16.0,720
551.0,38.0,14.5,0.515426497277677,83.0,121.0,33.0,29.0,56.0,680
380.0,19.0,20.0,0.5578947368421052,59.0,95.0,14.0,17.0,18.0,880
160.0,11.0,14.545454545454545,0.68125,31.0,44.0,6.0,11.0,12.0,400
341.0,15.0,22.733333333333334,0.5806451612903226,52.0,76.0,30.0,21.0,32.0,800
137.0,7.0,19.571428571428573,0.6788321167883211,16.0,33.0,19.0,8.0,10.0,440
391.0,13.0,30.076923076923077,0.5831202046035806,52.0,102.0,24.0,28.0,33.0,720
315.0,13.0,24.23076923076923,0.580952380952381,39.0,84.0,34.0,9.0,19.0,840
354.0,15.0,23.6,0.6129943502824858,40.0,84.0,29.0,22.0,23.0,840
320.0,15.0,21.333333333333332,0.590625,41.0,78.0,19.0,28.0,22.0,760
179.0,6.0,29.833333333333332,0.7206703910614525,24.0,49.0,12.0,12.0,15.0,720
349.0,15.0,23.266666666666666,0.5472779369627507,44.0,77.0,20.0,21.0,33.0,720
240.0,8.0,30.0,0.5458333333333333,25.0,71.0,11.0,9.0,13.0,720
247.0,7.0,35.285714285714285,0.5910931174089069,34.0,52.0,18.0,14.0,28.0,720
202.0,13.0,15.538461538461538,0.5396039603960396,34.0,46.0,11.0,4.0,19.0,680
353.0,14.0,25.214285714285715,0.5977337110481586,39.0,100.0,35.0,8.0,23.0,840
359.0,12.0,29.916666666666668,0.6016713091922006,43.0,89.0,47.0,16.0,21.0,800
306.0,7.0,43.714285714285715,0.5424836601307189,42.0,86.0,18.0,23.0,29.0,600
269.0,8.0,33.625,0.5947955390334573,46.0,48.0,14.0,12.0,32.0,680
430.0,15.0,28.666666666666668,0.5930232558139535,59.0,123.0,36.0,18.0,13.0,880
268.0,11.0,24.363636363636363,0.6567164179104478,36.0,71.0,8.0,15.0,16.0,680
265.0,10.0,26.5,0.6339622641509434,39.0,71.0,16.0,6.0,13.0,800
319.0,13.0,24.53846153846154,0.6300940438871473,40.0,79.0,27.0,22.0,24.0,840
252.0,5.0,50.4,0.6388888888888888,37.0,50.0,20.0,15.0,23.0,680
270.0,14.0,19.285714285714285,0.562962962962963,37.0,73.0,22.0,12.0,18.0,760
315.0,16.0,19.6875,0.5841269841269842,35.0,86.0,17.0,22.0,22.0,680
222.0,15.0,14.8,0.6306306306306306,34.0,51.0,22.0,10.0,14.0,640
226.0,15.0,15.066666666666666,0.6592920353982301,26.0,58.0,21.0,16.0,13.0,640
298.0,13.0,22.923076923076923,0.62751677852349,30.0,78.0,24.0,12.0,18.0,800
354.0,14.0,25.285714285714285,0.6271186440677966,50.0,81.0,38.0,13.0,24.0,880
361.0,13.0,27.76923076923077,0.5983379501385041,26.0,97.0,34.0,25.0,21.0,800
334.0,16.0,20.875,0.6706586826347305,43.0,84.0,26.0,21.0,29.0,880
346.0,15.0,23.066666666666666,0.5780346820809249,45.0,101.0,32.0,9.0,25.0,680
288.0,15.0,19.2,0.6388888888888888,36.0,87.0,30.0,14.0,15.0,880
159.0,11.0,14.454545454545455,0.710691823899371,19.0,41.0,12.0,8.0,11.0,520
264.0,10.0,26.4,0.6363636363636364,37.0,74.0,16.0,15.0,22.0,680
202.0,7.0,28.857142857142858,0.7227722772277227,26.0,55.0,17.0,9.0,18.0,480
144.0,7.0,20.571428571428573,0.625,19.0,35.0,5.0,10.0,15.0,480
337.0,12.0,28.083333333333332,0.5964391691394659,49.0,85.0,27.0,17.0,29.0,760
274.0,10.0,27.4,0.5985401459854015,44.0,68.0,11.0,14.0,31.0,720
255.0,9.0,28.333333333333332,0.6039215686274509,41.0,64.0,17.0,12.0,25.0,680
387.0,12.0,32.25,0.5736434108527132,46.0,105.0,35.0,15.0,29.0,840
235.0,12.0,19.583333333333332,0.5702127659574469,29.0,62.0,8.0,16.0,13.0,720
278.0,9.0,30.88888888888889,0.5971223021582733,38.0,69.0,26.0,11.0,22.0,760
207.0,8.0,25.875,0.7342995169082126,20.0,59.0,22.0,8.0,8.0,440
286.0,15.0,19.066666666666666,0.5804195804195804,25.0,80.0,23.0,12.0,15.0,760
412.0,20.0,20.6,0.5631067961165048,55.0,108.0,26.0,19.0,30.0,880
271.0,10.0,27.1,0.6088560885608856,29.0,77.0,20.0,13.0,11.0,840
287.0,7.0,41.0,0.5993031358885017,29.0,72.0,17.0,19.0,22.0,760
412.0,14.0,29.428571428571427,0.6407766990291263,46.0,105.0,44.0,28.0,18.0,840
287.0,10.0,28.7,0.6202090592334495,30.0,67.0,27.0,18.0,23.0,680
230.0,7.0,32.857142857142854,0.6391304347826087,34.0,52.0,19.0,14.0,24.0,680
360.0,17.0,21.176470588235293,0.6,43.0,97.0,34.0,21.0,25.0,920
322.0,12.0,26.833333333333332,0.6149068322981367,45.0,82.0,23.0,17.0,19.0,800
302.0,14.0,21.571428571428573,0.652317880794702,28.0,94.0,29.0,10.0,17.0,720
333.0,11.0,30.272727272727273,0.6306306306306306,38.0,90.0,31.0,18.0,22.0,760
394.0,18.0,21.88888888888889,0.5786802030456852,51.0,106.0,40.0,19.0,22.0,920
324.0,16.0,20.25,0.5987654320987654,33.0,99.0,32.0,16.0,15.0,840
399.0,17.0,23.470588235294116,0.6090225563909775,42.0,111.0,35.0,17.0,26.0,880
311.0,15.0,20.733333333333334,0.6430868167202572,39.0,81.0,22.0,17.0,23.0,720
418.0,14.0,29.857142857142858,0.5478468899521531,59.0,105.0,33.0,20.0,40.0,760
278.0,13.0,21.384615384615383,0.5971223021582733,33.0,73.0,19.0,22.0,23.0,800
424.0,17.0,24.941176470588236,0.6155660377358491,64.0,110.0,40.0,13.0,31.0,880
284.0,15.0,18.933333333333334,0.6549295774647887,34.0,80.0,30.0,8.0,12.0,840
349.0,16.0,21.8125,0.5702005730659025,42.0,89.0,37.0,23.0,22.0,760
515.0,12.0,42.916666666666664,0.5689320388349515,59.0,140.0,49.0,23.0,37.0,640
240.0,5.0,48.0,0.5958333333333333,31.0,67.0,10.0,13.0,15.0,680
207.0,12.0,17.25,0.6280193236714976,24.0,57.0,16.0,9.0,14.0,680
206.0,12.0,17.166666666666668,0.5679611650485437,36.0,57.0,17.0,12.0,18.0,720
251.0,13.0,19.307692307692307,0.6414342629482072,27.0,77.0,22.0,15.0,11.0,800
346.0,17.0,20.352941176470587,0.6329479768786127,38.0,87.0,37.0,22.0,26.0,800
368.0,12.0,30.666666666666668,0.5896739130434783,47.0,92.0,43.0,22.0,28.0,720
298.0,11.0,27.09090909090909,0.6040268456375839,39.0,82.0,22.0,13.0,27.0,800
421.0,18.0,23.38888888888889,0.5510688836104513,49.0,105.0,44.0,22.0,28.0,880
304.0,12.0,25.333333333333332,0.5328947368421053,37.0,93.0,19.0,12.0,18.0,840
388.0,13.0,29.846153846153847,0.6005154639175257,38.0,113.0,43.0,19.0,23.0,840
278.0,14.0,19.857142857142858,0.5719424460431655,35.0,75.0,19.0,14.0,22.0,840
370.0,12.0,30.833333333333332,0.6108108108108108,38.0,107.0,30.0,12.0,22.0,840
413.0,20.0,20.65,0.612590799031477,57.0,109.0,41.0,26.0,20.0,840
292.0,8.0,36.5,0.5924657534246576,40.0,62.0,20.0,13.0,30.0,680
390.0,17.0,22.941176470588236,0.5871794871794872,48.0,102.0,30.0,22.0,26.0,880
408.0,21.0,19.428571428571427,0.625,44.0,120.0,41.0,18.0,15.0,800
299.0,14.0,21.357142857142858,0.6321070234113713,29.0,88.0,28.0,13.0,8.0,840
360.0,11.0,32.72727272727273,0.5805555555555556,47.0,87.0,35.0,16.0,24.0,840
243.0,9.0,27.0,0.6255144032921811,30.0,62.0,16.0,12.0,14.0,680
300.0,9.0,33.333333333333336,0.6166666666666667,31.0,86.0,34.0,13.0,17.0,640
326.0,14.0,23.285714285714285,0.588957055214724,40.0,84.0,25.0,16.0,19.0,600
378.0,17.0,22.235294117647058,0.5476190476190477,30.0,104.0,27.0,15.0,23.0,880
408.0,17.0,24.0,0.571078431372549,62.0,94.0,24.0,28.0,40.0,680
332.0,9.0,36.888888888888886,0.608433734939759,48.0,89.0,26.0,23.0,27.0,840
412.0,13.0,31.692307692307693,0.5461165048543689,39.0,127.0,34.0,13.0,23.0,840
264.0,12.0,22.0,0.6515151515151515,26.0,73.0,17.0,16.0,10.0,840
156.0,5.0,31.2,0.7243589743589743,22.0,49.0,14.0,2.0,14.0,560
197.0,11.0,17.90909090909091,0.6294416243654822,25.0,48.0,14.0,9.0,5.0,440
423.0,10.0,42.3,0.5035460992907801,76.0,73.0,29.0,27.0,47.0,720
230.0,9.0,25.555555555555557,0.6,40.0,62.0,14.0,13.0,21.0,680
332.0,14.0,23.714285714285715,0.5783132530120482,39.0,97.0,20.0,14.0,21.0,760
199.0,9.0,22.11111111111111,0.6080402010050251,30.0,47.0,17.0,6.0,18.0,680
447.0,20.0,22.35,0.5167785234899329,71.0,109.0,34.0,23.0,30.0,880
395.0,12.0,32.916666666666664,0.549367088607595,38.0,107.0,51.0,22.0,25.0,800
383.0,12.0,31.916666666666668,0.5535248041775457,41.0,95.0,34.0,18.0,23.0,840
376.0,11.0,34.18181818181818,0.5877659574468085,44.0,98.0,30.0,26.0,18.0,840
349.0,15.0,23.266666666666666,0.5845272206303725,33.0,105.0,38.0,10.0,17.0,920
329.0,9.0,36.55555555555556,0.5866261398176292,36.0,87.0,24.0,18.0,21.0,800
315.0,15.0,21.0,0.653968253968254,25.0,101.0,44.0,6.0,11.0,800
418.0,17.0,24.58823529411765,0.6100478468899522,43.0,115.0,46.0,13.0,29.0,960
259.0,12.0,21.583333333333332,0.694980694980695,27.0,66.0,29.0,8.0,10.0,760
321.0,12.0,26.75,0.6043613707165109,33.0,93.0,28.0,9.0,19.0,880
330.0,17.0,19.41176470588235,0.6363636363636364,41.0,89.0,27.0,22.0,25.0,880
414.0,9.0,46.0,0.5193236714975845,52.0,87.0,32.0,29.0,31.0,720
206.0,12.0,17.166666666666668,0.6990291262135923,33.0,47.0,13.0,27.0,19.0,600
310.0,16.0,19.375,0.6258064516129033,35.0,87.0,33.0,16.0,6.0,760
469.0,17.0,27.58823529411765,0.5373134328358209,62.0,129.0,42.0,16.0,41.0,920
288.0,15.0,19.2,0.625,35.0,78.0,23.0,14.0,12.0,760
321.0,11.0,29.181818181818183,0.5545171339563862,30.0,88.0,22.0,18.0,16.0,760
260.0,11.0,23.636363636363637,0.5692307692307692,29.0,77.0,27.0,10.0,10.0,760
247.0,7.0,35.285714285714285,0.5870445344129555,39.0,67.0,20.0,3.0,22.0,680
391.0,10.0,39.1,0.618925831202046,41.0,96.0,38.0,22.0,24.0,800
257.0,12.0,21.416666666666668,0.6070038910505836,28.0,80.0,16.0,11.0,10.0,840
299.0,14.0,21.357142857142858,0.6053511705685619,28.0,85.0,32.0,13.0,15.0,880
367.0,16.0,22.9375,0.6021798365122616,46.0,109.0,29.0,16.0,25.0,800
469.0,19.0,24.68421052631579,0.5181236673773987,48.0,134.0,47.0,25.0,29.0,840
452.0,14.0,32.285714285714285,0.5530973451327433,54.0,132.0,41.0,21.0,19.0,880
345.0,14.0,24.642857142857142,0.5478260869565217,46.0,100.0,26.0,13.0,20.0,840
415.0,16.0,25.9375,0.6216867469879518,45.0,93.0,48.0,18.0,20.0,800
352.0,10.0,35.2,0.5738636363636364,24.0,105.0,34.0,19.0,15.0,800
225.0,11.0,20.454545454545453,0.6577777777777778,31.0,63.0,19.0,10.0,12.0,800
354.0,10.0,35.4,0.5056497175141242,47.0,87.0,33.0,15.0,31.0,760
306.0,12.0,25.5,0.6013071895424836,37.0,83.0,23.0,10.0,16.0,760
283.0,9.0,31.444444444444443,0.5724381625441696,37.0,65.0,18.0,13.0,27.0,680
400.0,17.0,23.529411764705884,0.5725,35.0,109.0,44.0,12.0,19.0,880
325.0,11.0,29.545454545454547,0.5815384615384616,39.0,83.0,26.0,14.0,26.0,680
232.0,8.0,29.0,0.6551724137931034,18.0,69.0,34.0,8.0,16.0,680
407.0,16.0,25.4375,0.5651105651105651,56.0,103.0,24.0,19.0,37.0,680
558.0,21.0,26.571428571428573,0.5878136200716846,62.0,154.0,46.0,30.0,33.0,760
229.0,18.0,12.722222222222221,0.6462882096069869,34.0,61.0,17.0,8.0,14.0,720
358.0,18.0,19.88888888888889,0.6201117318435754,49.0,91.0,29.0,27.0,16.0,880
334.0,13.0,25.692307692307693,0.6167664670658682,29.0,96.0,23.0,9.0,16.0,600
524.0,19.0,27.57894736842105,0.5076335877862596,48.0,149.0,55.0,17.0,43.0,840
286.0,15.0,19.066666666666666,0.6608391608391608,35.0,69.0,18.0,15.0,23.0,760
334.0,12.0,27.833333333333332,0.5868263473053892,42.0,82.0,25.0,22.0,23.0,760
325.0,11.0,29.545454545454547,0.5507692307692308,42.0,85.0,36.0,9.0,15.0,880
132.0,6.0,22.0,0.6742424242424242,13.0,37.0,17.0,3.0,7.0,400
415.0,17.0,24.41176470588235,0.636144578313253,60.0,114.0,36.0,19.0,35.0,920
437.0,15.0,29.133333333333333,0.5537757437070938,46.0,128.0,44.0,14.0,17.0,760
218.0,10.0,21.8,0.6284403669724771,25.0,56.0,20.0,19.0,13.0,520
267.0,10.0,26.7,0.6292134831460674,33.0,75.0,22.0,12.0,17.0,840
434.0,20.0,21.7,0.4861751152073733,58.0,109.0,32.0,14.0,31.0,840
401.0,20.0,20.05,0.6209476309226932,43.0,123.0,34.0,24.0,18.0,880
415.0,14.0,29.642857142857142,0.5662650602409639,63.0,86.0,33.0,26.0,31.0,880
293.0,14.0,20.928571428571427,0.5290102389078498,38.0,81.0,29.0,11.0,23.0,840
217.0,12.0,18.083333333333332,0.6359447004608295,22.0,59.0,17.0,10.0,16.0,760
174.0,7.0,24.857142857142858,0.7183908045977011,35.0,36.0,8.0,12.0,13.0,600
333.0,14.0,23.785714285714285,0.6546546546546547,35.0,86.0,41.0,12.0,19.0,760
252.0,15.0,16.8,0.6031746031746031,28.0,70.0,22.0,9.0,11.0,840
273.0,8.0,34.125,0.5860805860805861,24.0,78.0,20.0,10.0,19.0,800
403.0,15.0,26.866666666666667,0.5831265508684863,48.0,113.0,31.0,17.0,22.0,880
410.0,16.0,25.625,0.5829268292682926,32.0,121.0,42.0,20.0,22.0,800
377.0,10.0,37.7,0.5437665782493368,36.0,118.0,24.0,14.0,23.0,760
370.0,11.0,33.63636363636363,0.6405405405405405,59.0,87.0,33.0,22.0,43.0,520
417.0,16.0,26.0625,0.5731414868105515,50.0,123.0,38.0,14.0,27.0,840
305.0,9.0,33.888888888888886,0.5606557377049181,34.0,77.0,34.0,10.0,29.0,760
295.0,17.0,17.352941176470587,0.6135593220338983,38.0,78.0,31.0,11.0,17.0,760
368.0,15.0,24.533333333333335,0.5760869565217391,59.0,99.0,26.0,18.0,29.0,720
269.0,9.0,29.88888888888889,0.6022304832713755,43.0,74.0,22.0,10.0,19.0,720
174.0,12.0,14.5,0.6954022988505747,19.0,49.0,17.0,10.0,12.0,640
244.0,10.0,24.4,0.6065573770491803,24.0,65.0,20.0,17.0,14.0,640
310.0,10.0,31.0,0.5483870967741935,45.0,87.0,21.0,13.0,29.0,640
425.0,9.0,47.22222222222222,0.6,55.0,110.0,38.0,19.0,34.0,800
278.0,9.0,30.88888888888889,0.579136690647482,28.0,80.0,21.0,19.0,12.0,640
361.0,16.0,22.5625,0.6094182825484764,39.0,99.0,29.0,17.0,19.0,800
203.0,11.0,18.454545454545453,0.6305418719211823,30.0,49.0,18.0,14.0,21.0,480
316.0,14.0,22.571428571428573,0.6518987341772152,39.0,82.0,27.0,11.0,16.0,920
310.0,8.0,38.75,0.6258064516129033,42.0,90.0,24.0,13.0,24.0,760
380.0,15.0,25.333333333333332,0.5973684210526315,49.0,103.0,31.0,13.0,19.0,920
372.0,14.0,26.571428571428573,0.5725806451612904,51.0,83.0,32.0,21.0,38.0,840
302.0,12.0,25.166666666666668,0.6125827814569537,35.0,84.0,33.0,23.0,22.0,760
297.0,9.0,33.0,0.6094276094276094,30.0,82.0,25.0,18.0,19.0,760
158.0,8.0,19.75,0.7341772151898734,22.0,30.0,7.0,12.0,15.0,440
455.0,15.0,30.333333333333332,0.5956043956043956,53.0,124.0,41.0,23.0,34.0,760
355.0,16.0,22.1875,0.5859154929577465,36.0,97.0,31.0,20.0,22.0,840
381.0,21.0,18.142857142857142,0.6299212598425197,48.0,104.0,33.0,16.0,19.0,880
280.0,7.0,40.0,0.575,44.0,67.0,18.0,11.0,24.0,640
334.0,18.0,18.555555555555557,0.5838323353293413,40.0,87.0,26.0,15.0,25.0,920
261.0,13.0,20.076923076923077,0.5632183908045977,39.0,59.0,26.0,13.0,18.0,720
399.0,16.0,24.9375,0.5614035087719298,45.0,102.0,41.0,13.0,30.0,880
293.0,14.0,20.928571428571427,0.6382252559726962,29.0,89.0,26.0,12.0,15.0,840
397.0,17.0,23.352941176470587,0.5793450881612091,43.0,101.0,50.0,12.0,19.0,880
248.0,6.0,41.333333333333336,0.6330645161290323,21.0,65.0,22.0,9.0,19.0,760
343.0,18.0,19.055555555555557,0.60932944606414,40.0,78.0,19.0,24.0,26.0,880
330.0,8.0,41.25,0.6393939393939394,47.0,82.0,27.0,8.0,32.0,600
341.0,9.0,37.888888888888886,0.5043988269794721,36.0,99.0,21.0,13.0,28.0,800
210.0,7.0,30.0,0.6952380952380952,42.0,51.0,9.0,12.0,16.0,480
267.0,8.0,33.375,0.6367041198501873,38.0,73.0,37.0,13.0,15.0,720
410.0,20.0,20.5,0.5707317073170731,44.0,125.0,45.0,11.0,26.0,920
292.0,15.0,19.466666666666665,0.5616438356164384,27.0,82.0,34.0,8.0,18.0,800
346.0,14.0,24.714285714285715,0.5867052023121387,38.0,91.0,33.0,20.0,24.0,720
265.0,8.0,33.125,0.569811320754717,21.0,70.0,25.0,7.0,25.0,640
219.0,6.0,36.5,0.6986301369863014,26.0,57.0,20.0,14.0,20.0,600
405.0,21.0,19.285714285714285,0.6098765432098765,51.0,97.0,35.0,20.0,24.0,800
457.0,20.0,22.85,0.562363238512035,53.0,126.0,35.0,23.0,36.0,880
290.0,15.0,19.333333333333332,0.5827586206896552,31.0,81.0,30.0,5.0,18.0,880
324.0,16.0,20.25,0.6141975308641975,39.0,80.0,33.0,22.0,19.0,800
403.0,16.0,25.1875,0.5905707196029777,42.0,112.0,40.0,17.0,28.0,920
402.0,22.0,18.272727272727273,0.5771144278606966,52.0,105.0,25.0,19.0,25.0,440
517.0,19.0,27.210526315789473,0.5473887814313346,46.0,147.0,51.0,28.0,34.0,880
263.0,14.0,18.785714285714285,0.6197718631178707,40.0,61.0,14.0,12.0,19.0,720
362.0,11.0,32.90909090909091,0.5883977900552486,50.0,84.0,35.0,15.0,22.0,680
319.0,14.0,22.785714285714285,0.6112852664576802,35.0,82.0,31.0,18.0,18.0,880
